INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2018-09-21T16:00:00-00:00,2018-09-21T17:00:00-00:00,2018-09-21,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.80268,22
2018-09-21T19:00:00-00:00,2018-09-21T20:00:00-00:00,2018-09-21,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.54009,22
2018-09-21T15:00:00-00:00,2018-09-21T16:00:00-00:00,2018-09-21,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.41826,22
2018-09-21T07:00:00-00:00,2018-09-21T08:00:00-00:00,2018-09-21,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,22
2018-09-21T13:00:00-00:00,2018-09-21T14:00:00-00:00,2018-09-21,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,22
2018-09-22T03:00:00-00:00,2018-09-22T04:00:00-00:00,2018-09-21,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.77675,22
2018-09-22T06:00:00-00:00,2018-09-22T07:00:00-00:00,2018-09-21,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.6072,22
2018-09-22T05:00:00-00:00,2018-09-22T06:00:00-00:00,2018-09-21,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.29535,22
2018-09-21T20:00:00-00:00,2018-09-21T21:00:00-00:00,2018-09-21,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.62702,22
2018-09-21T09:00:00-00:00,2018-09-21T10:00:00-00:00,2018-09-21,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,22
2018-09-21T08:00:00-00:00,2018-09-21T09:00:00-00:00,2018-09-21,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,22
2018-09-21T12:00:00-00:00,2018-09-21T13:00:00-00:00,2018-09-21,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,22
2018-09-22T02:00:00-00:00,2018-09-22T03:00:00-00:00,2018-09-21,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-12.91624,22
2018-09-22T01:00:00-00:00,2018-09-22T02:00:00-00:00,2018-09-21,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.04435,22
2018-09-21T23:00:00-00:00,2018-09-22T00:00:00-00:00,2018-09-21,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.77714,22
2018-09-21T11:00:00-00:00,2018-09-21T12:00:00-00:00,2018-09-21,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,22
2018-09-22T00:00:00-00:00,2018-09-22T01:00:00-00:00,2018-09-21,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.78817,22
2018-09-21T08:00:00-00:00,2018-09-21T09:00:00-00:00,2018-09-21,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.73319,23
2018-09-21T18:00:00-00:00,2018-09-21T19:00:00-00:00,2018-09-21,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,26.12535,23
2018-09-21T20:00:00-00:00,2018-09-21T21:00:00-00:00,2018-09-21,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.28664,23
2018-09-21T22:00:00-00:00,2018-09-21T23:00:00-00:00,2018-09-21,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,36.43239,23
2018-09-21T09:00:00-00:00,2018-09-21T10:00:00-00:00,2018-09-21,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.07264,23
2018-09-21T11:00:00-00:00,2018-09-21T12:00:00-00:00,2018-09-21,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.16059,23
2018-09-21T13:00:00-00:00,2018-09-21T14:00:00-00:00,2018-09-21,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.89375,23
2018-09-21T23:00:00-00:00,2018-09-22T00:00:00-00:00,2018-09-21,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.41616,23
2018-09-22T01:00:00-00:00,2018-09-22T02:00:00-00:00,2018-09-21,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,75.24634,23
2018-09-22T03:00:00-00:00,2018-09-22T04:00:00-00:00,2018-09-21,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,49.03685,23
2018-09-21T07:00:00-00:00,2018-09-21T08:00:00-00:00,2018-09-21,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.47183,23
2018-09-21T15:00:00-00:00,2018-09-21T16:00:00-00:00,2018-09-21,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.27269,23
2018-09-21T16:00:00-00:00,2018-09-21T17:00:00-00:00,2018-09-21,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,21.43391,23
2018-09-22T00:00:00-00:00,2018-09-22T01:00:00-00:00,2018-09-21,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,53.15046,23
2018-09-21T10:00:00-00:00,2018-09-21T11:00:00-00:00,2018-09-21,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.53462,23
2018-09-21T12:00:00-00:00,2018-09-21T13:00:00-00:00,2018-09-21,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.92201,23
2018-09-21T21:00:00-00:00,2018-09-21T22:00:00-00:00,2018-09-21,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.83573,23
2018-09-22T06:00:00-00:00,2018-09-22T07:00:00-00:00,2018-09-21,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.35462,23
2018-09-21T14:00:00-00:00,2018-09-21T15:00:00-00:00,2018-09-21,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.82296,23
2018-09-21T17:00:00-00:00,2018-09-21T18:00:00-00:00,2018-09-21,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.5906,23
2018-09-22T02:00:00-00:00,2018-09-22T03:00:00-00:00,2018-09-21,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,74.92585,23
2018-09-22T05:00:00-00:00,2018-09-22T06:00:00-00:00,2018-09-21,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.74027,23
2018-09-21T19:00:00-00:00,2018-09-21T20:00:00-00:00,2018-09-21,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.01535,23
2018-09-22T04:00:00-00:00,2018-09-22T05:00:00-00:00,2018-09-21,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.25802,23
2018-09-21T07:00:00-00:00,2018-09-21T08:00:00-00:00,2018-09-21,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.28325,24
2018-09-22T04:00:00-00:00,2018-09-22T05:00:00-00:00,2018-09-21,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.82255,24
2018-09-21T09:00:00-00:00,2018-09-21T10:00:00-00:00,2018-09-21,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.28353,24
2018-09-21T14:00:00-00:00,2018-09-21T15:00:00-00:00,2018-09-21,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.38558,24
2018-09-21T18:00:00-00:00,2018-09-21T19:00:00-00:00,2018-09-21,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.97448,24
2018-09-22T01:00:00-00:00,2018-09-22T02:00:00-00:00,2018-09-21,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.31681,24
2018-09-21T22:00:00-00:00,2018-09-21T23:00:00-00:00,2018-09-21,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.43179,24
2018-09-21T23:00:00-00:00,2018-09-22T00:00:00-00:00,2018-09-21,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.48457,24
2018-09-22T00:00:00-00:00,2018-09-22T01:00:00-00:00,2018-09-21,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.28624,24
2018-09-22T02:00:00-00:00,2018-09-22T03:00:00-00:00,2018-09-21,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.15386,24
2018-09-21T10:00:00-00:00,2018-09-21T11:00:00-00:00,2018-09-21,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.30288,24
2018-09-21T12:00:00-00:00,2018-09-21T13:00:00-00:00,2018-09-21,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.36297,24
2018-09-21T19:00:00-00:00,2018-09-21T20:00:00-00:00,2018-09-21,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.99813,24
2018-09-21T13:00:00-00:00,2018-09-21T14:00:00-00:00,2018-09-21,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.32304,24
2018-09-22T03:00:00-00:00,2018-09-22T04:00:00-00:00,2018-09-21,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.99054,24
2018-09-22T06:00:00-00:00,2018-09-22T07:00:00-00:00,2018-09-21,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.68377,24
2018-09-21T15:00:00-00:00,2018-09-21T16:00:00-00:00,2018-09-21,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.66214,24
2018-09-21T16:00:00-00:00,2018-09-21T17:00:00-00:00,2018-09-21,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.73733,24
2018-09-21T20:00:00-00:00,2018-09-21T21:00:00-00:00,2018-09-21,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.27488,24
2018-09-21T08:00:00-00:00,2018-09-21T09:00:00-00:00,2018-09-21,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.25273,24
2018-09-21T11:00:00-00:00,2018-09-21T12:00:00-00:00,2018-09-21,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.31785,24
2018-09-21T17:00:00-00:00,2018-09-21T18:00:00-00:00,2018-09-21,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.84926,24
2018-09-21T21:00:00-00:00,2018-09-21T22:00:00-00:00,2018-09-21,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.23992,24
2018-09-22T05:00:00-00:00,2018-09-22T06:00:00-00:00,2018-09-21,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.74697,24
2018-09-23T05:00:00-00:00,2018-09-23T06:00:00-00:00,2018-09-22,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.09769,25
2018-09-23T06:00:00-00:00,2018-09-23T07:00:00-00:00,2018-09-22,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.35222,25
2018-09-23T01:00:00-00:00,2018-09-23T02:00:00-00:00,2018-09-22,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,54.99483,25
2018-09-22T10:00:00-00:00,2018-09-22T11:00:00-00:00,2018-09-22,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.28136,25
2018-09-22T21:00:00-00:00,2018-09-22T22:00:00-00:00,2018-09-22,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.22943,25
2018-09-23T00:00:00-00:00,2018-09-23T01:00:00-00:00,2018-09-22,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.00042,25
2018-09-22T23:00:00-00:00,2018-09-23T00:00:00-00:00,2018-09-22,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.45922,25
2018-09-22T09:00:00-00:00,2018-09-22T10:00:00-00:00,2018-09-22,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.52564,25
2018-09-22T18:00:00-00:00,2018-09-22T19:00:00-00:00,2018-09-22,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,14.47067,25
2018-09-22T20:00:00-00:00,2018-09-22T21:00:00-00:00,2018-09-22,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.18052,25
2018-09-22T12:00:00-00:00,2018-09-22T13:00:00-00:00,2018-09-22,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.46747,25
2018-09-22T15:00:00-00:00,2018-09-22T16:00:00-00:00,2018-09-22,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.41728,25
2018-09-22T16:00:00-00:00,2018-09-22T17:00:00-00:00,2018-09-22,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.0137,25
2018-09-22T19:00:00-00:00,2018-09-22T20:00:00-00:00,2018-09-22,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.50211,25
2018-09-22T11:00:00-00:00,2018-09-22T12:00:00-00:00,2018-09-22,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.42879,25
2018-09-22T17:00:00-00:00,2018-09-22T18:00:00-00:00,2018-09-22,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.73822,25
2018-09-22T08:00:00-00:00,2018-09-22T09:00:00-00:00,2018-09-22,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.81895,25
2018-09-22T13:00:00-00:00,2018-09-22T14:00:00-00:00,2018-09-22,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.9635,25
2018-09-22T14:00:00-00:00,2018-09-22T15:00:00-00:00,2018-09-22,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.47105,25
2018-09-23T03:00:00-00:00,2018-09-23T04:00:00-00:00,2018-09-22,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.13712,25
2018-09-22T22:00:00-00:00,2018-09-22T23:00:00-00:00,2018-09-22,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.25124,25
2018-09-23T04:00:00-00:00,2018-09-23T05:00:00-00:00,2018-09-22,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.49785,25
2018-09-22T07:00:00-00:00,2018-09-22T08:00:00-00:00,2018-09-22,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.45455,25
2018-09-23T02:00:00-00:00,2018-09-23T03:00:00-00:00,2018-09-22,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,56.28268,25
2018-09-22T22:00:00-00:00,2018-09-22T23:00:00-00:00,2018-09-22,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-23T05:00:00-00:00,2018-09-23T06:00:00-00:00,2018-09-22,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T11:00:00-00:00,2018-09-22T12:00:00-00:00,2018-09-22,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T12:00:00-00:00,2018-09-22T13:00:00-00:00,2018-09-22,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T13:00:00-00:00,2018-09-22T14:00:00-00:00,2018-09-22,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-23T02:00:00-00:00,2018-09-23T03:00:00-00:00,2018-09-22,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-9.08401,26
2018-09-22T19:00:00-00:00,2018-09-22T20:00:00-00:00,2018-09-22,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.00074,26
2018-09-22T23:00:00-00:00,2018-09-23T00:00:00-00:00,2018-09-22,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.04348,26
2018-09-23T01:00:00-00:00,2018-09-23T02:00:00-00:00,2018-09-22,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.18017,26
2018-09-22T15:00:00-00:00,2018-09-22T16:00:00-00:00,2018-09-22,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T20:00:00-00:00,2018-09-22T21:00:00-00:00,2018-09-22,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.53086,26
2018-09-23T00:00:00-00:00,2018-09-23T01:00:00-00:00,2018-09-22,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.00797,26
2018-09-23T04:00:00-00:00,2018-09-23T05:00:00-00:00,2018-09-22,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T17:00:00-00:00,2018-09-22T18:00:00-00:00,2018-09-22,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.48046,26
2018-09-22T21:00:00-00:00,2018-09-22T22:00:00-00:00,2018-09-22,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.34366,26
2018-09-22T09:00:00-00:00,2018-09-22T10:00:00-00:00,2018-09-22,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-23T03:00:00-00:00,2018-09-23T04:00:00-00:00,2018-09-22,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.99748,26
2018-09-22T07:00:00-00:00,2018-09-22T08:00:00-00:00,2018-09-22,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T14:00:00-00:00,2018-09-22T15:00:00-00:00,2018-09-22,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T18:00:00-00:00,2018-09-22T19:00:00-00:00,2018-09-22,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.47806,26
2018-09-23T06:00:00-00:00,2018-09-23T07:00:00-00:00,2018-09-22,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T16:00:00-00:00,2018-09-22T17:00:00-00:00,2018-09-22,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.90315,26
2018-09-22T10:00:00-00:00,2018-09-22T11:00:00-00:00,2018-09-22,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-22T08:00:00-00:00,2018-09-22T09:00:00-00:00,2018-09-22,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,26
2018-09-23T06:00:00-00:00,2018-09-23T07:00:00-00:00,2018-09-22,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.69131,27
2018-09-22T11:00:00-00:00,2018-09-22T12:00:00-00:00,2018-09-22,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.72305,27
2018-09-22T07:00:00-00:00,2018-09-22T08:00:00-00:00,2018-09-22,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.83069,27
2018-09-22T14:00:00-00:00,2018-09-22T15:00:00-00:00,2018-09-22,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.90461,27
2018-09-22T15:00:00-00:00,2018-09-22T16:00:00-00:00,2018-09-22,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,20.86376,27
